ID,N,10,0	Est1	Est2	Est3	Est4	Est5	Est6	Est7	Est8	Est9	Est10	Est11	Est12	Est13	Est14	Est15	Est16
1294	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1295	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla
1296	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1297	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1298	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1299	Sorgo Forrajero	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Achicoria	Achicoria	Achicoria
1300	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1301	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1302	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1303	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L
1304	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1305	Sorgo Forrajero	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1306	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1307	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1308	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1309	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1310	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	Moha	Moha	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	Moha	Moha
1311	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1312	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1313	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro
1314	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás
1315	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1316	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L
1317	Sorgo Forrajero	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1318	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1319	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1320	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1321	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla
1322	Moha	Moha	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Moha	Moha	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Moha	Moha	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás
1323	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1324	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L
1325	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1326	Sorgo Forrajero	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1327	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1328	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Moha	Moha	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria
1329	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1330	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1331	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1332	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L
1333	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1334	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro
1335	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1336	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro
1337	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1338	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	FE+TB+L
1339	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1340	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Maiz	Maiz	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	Lotus Puro	Lotus Puro	Lotus Puro
1341	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1342	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L
1343	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1344	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1345	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1346	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro
1347	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1348	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L
1349	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1350	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Moha
1351	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1352	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1353	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro
1354	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1355	Sorgo Forrajero	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L
1356	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1357	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla
1358	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1359	Sorgo Forrajero	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1360	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1361	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	TR+TB+Raigrás
1362	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1363	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1364	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1365	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Moha	Moha	Raigrás+TB+L	Raigrás+TB+L
1366	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1367	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Maiz	Maiz	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Moha
1368	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1369	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro
1370	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1371	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Alfalfa
1372	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Moha	Moha	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L
1373	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1374	Sorgo Forrajero	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Moha	Moha	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás
1375	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro
1376	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1377	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	Moha	Moha	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás
1378	Sorgo Forrajero	Maiz	Maiz	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L
1379	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Moha	Moha	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L
1380	Sorgo Forrajero	Moha	Moha	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Maiz	Maiz	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Moha	Moha	Achicoria	Achicoria	Achicoria
1381	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1382	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Moha	Moha	Raigrás+TB+L	Raigrás+TB+L
1383	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1384	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro
1385	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1386	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1387	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Moha	Moha	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro
1388	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1389	Sorgo Forrajero	Moha	Moha	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Maiz	Maiz	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Moha
1390	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Raigrás+TB+L	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1391	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1392	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1393	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla
1394	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1395	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1396	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1397	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1398	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1399	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás	TR+TB+Raigrás
1400	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Moha	Moha	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla
1401	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Moha	Moha	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro
1402	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1403	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1404	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1405	Moha	Moha	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1406	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Alfalfa	Alfalfa	Alfalfa
1407	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1408	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1409	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	TR+Cebadilla	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L
1410	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Moha	Moha	Avena+Raigrás Temp	Avena+Raigrás Temp
1411	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
1412	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Achicoria	Sorgo Forrajero
1413	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1414	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro	Lotus Puro
1415	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1416	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1417	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
1418	FE+TB+L	FE+TB+L	FE+TB+L	FE+TB+L	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa	Alfalfa
